intensities	type	dataset	set
9342	typeI_grn	KI_val	Biobanked samples
6737	typeI_grn	KI_val	Biobanked samples
7581	typeI_grn	KI_val	Biobanked samples
8185	typeI_grn	KI_val	Biobanked samples
6674	typeI_grn	KI_val	Biobanked samples
8342.5	typeI_grn	KI_val	Biobanked samples
9728.5	typeI_grn	KI_val	Biobanked samples
10372	typeI_grn	KI_val	Biobanked samples
10874	typeI_grn	KI_val	Biobanked samples
10352	typeI_grn	KI_val	Biobanked samples
10103.5	typeI_grn	KI_val	Biobanked samples
5898	typeI_grn	KI_val	Biobanked samples
6609	typeI_grn	KI_val	Biobanked samples
9536	typeI_grn	KI_val	Biobanked samples
9218	typeI_grn	KI_val	Biobanked samples
10403	typeI_grn	KI_val	Biobanked samples
7567	typeI_grn	KI_val	Biobanked samples
6928	typeI_grn	KI_val	Biobanked samples
9150	typeI_grn	KI_val	Biobanked samples
9728	typeI_grn	KI_val	Biobanked samples
10264	typeI_grn	KI_val	Biobanked samples
3016	typeI_grn	KI_val	Biobanked samples
5069	typeI_grn	KI_val	Biobanked samples
5526	typeI_grn	KI_val	Biobanked samples
5693	typeI_grn	KI_val	Biobanked samples
5266	typeI_grn	KI_val	Biobanked samples
4504	typeI_grn	KI_val	Biobanked samples
5190	typeI_grn	KI_val	Biobanked samples
7694	typeI_grn	KI_val	Biobanked samples
11578	typeI_grn	KI_val	Biobanked samples
5776.5	typeI_grn	KI_val	Biobanked samples
6482	typeI_grn	KI_val	Biobanked samples
7376	typeI_grn	KI_val	Biobanked samples
7416	typeI_grn	KI_val	Biobanked samples
8802	typeI_grn	KI_val	Biobanked samples
9045	typeI_grn	KI_val	Biobanked samples
6541	typeI_grn	KI_val	Biobanked samples
7747	typeI_grn	KI_val	Biobanked samples
8203	typeI_grn	KI_val	Biobanked samples
854	typeI_grn	KI_val	Biobanked samples
9012	typeI_grn	KI_val	Biobanked samples
7116	typeI_grn	KI_val	Biobanked samples
7688	typeI_grn	KI_val	Biobanked samples
7409	typeI_grn	KI_val	Biobanked samples
8038	typeI_grn	KI_val	Biobanked samples
7448	typeI_grn	KI_val	Biobanked samples
8838	typeI_grn	KI_val	Biobanked samples
8876	typeI_grn	KI_val	Biobanked samples
10446	typeI_grn	KI_val	Biobanked samples
10643.5	typeI_grn	KI_val	Biobanked samples
11855	typeI_grn	KI_val	Biobanked samples
9079	typeI_grn	KI_val	Biobanked samples
10131	typeI_grn	KI_val	Biobanked samples
10463	typeI_grn	KI_val	Biobanked samples
10336	typeI_grn	KI_val	Biobanked samples
10204	typeI_grn	KI_val	Biobanked samples
6301	typeI_grn	KI_val	Biobanked samples
6977	typeI_grn	KI_val	Biobanked samples
7834	typeI_grn	KI_val	Biobanked samples
8132	typeI_grn	KI_val	Biobanked samples
8890	typeI_grn	KI_val	Biobanked samples
5285	typeI_grn	KI_val	Biobanked samples
5906	typeI_grn	KI_val	Biobanked samples
6280.5	typeI_grn	KI_val	Biobanked samples
8126	typeI_grn	KI_val	Biobanked samples
7963	typeI_grn	KI_val	Biobanked samples
9493	typeI_grn	KI_val	Biobanked samples
10348	typeI_grn	KI_val	Biobanked samples
12383	typeI_grn	KI_val	Biobanked samples
12387	typeI_grn	KI_val	Biobanked samples
11835.5	typeI_grn	KI_val	Biobanked samples
7793	typeI_grn	KI_val	Biobanked samples
9757	typeI_grn	KI_val	Biobanked samples
11751.5	typeI_grn	KI_val	Biobanked samples
12326	typeI_grn	KI_val	Biobanked samples
11516	typeI_grn	KI_val	Biobanked samples
7957	typeI_grn	KI_val	Biobanked samples
8870	typeI_grn	KI_val	Biobanked samples
9757	typeI_grn	KI_val	Biobanked samples
9029	typeI_grn	KI_val	Biobanked samples
9526	typeI_grn	KI_val	Biobanked samples
6721	typeI_grn	KI_val	Biobanked samples
8630.5	typeI_grn	KI_val	Biobanked samples
8676	typeI_grn	KI_val	Biobanked samples
9626	typeI_grn	KI_val	Biobanked samples
9490	typeI_grn	KI_val	Biobanked samples
1186	typeI_grn	KI_val	Biobanked samples
3087	typeI_grn	KI_val	Biobanked samples
2432	typeI_grn	KI_val	Biobanked samples
2108	typeI_grn	KI_val	Biobanked samples
1476	typeI_grn	KI_val	Biobanked samples
8935	typeI_grn	KI_val	Biobanked samples
9628	typeI_grn	KI_val	Biobanked samples
9565	typeI_grn	KI_val	Biobanked samples
9558	typeI_grn	KI_val	Biobanked samples
8200	typeI_grn	KI_val	Biobanked samples
7274	typeI_grn	KI_val	Biobanked samples
7498.5	typeI_grn	KI_val	Biobanked samples
7963	typeI_grn	KI_val	Biobanked samples
8702	typeI_grn	KI_val	Biobanked samples
8396	typeI_grn	KI_val	Biobanked samples
6679	typeI_grn	KI_val	Biobanked samples
7129	typeI_grn	KI_val	Biobanked samples
8478.5	typeI_grn	KI_val	Biobanked samples
7294.5	typeI_grn	KI_val	Biobanked samples
7261	typeI_grn	KI_val	Biobanked samples
6086	typeI_grn	KI_val	Biobanked samples
7065	typeI_grn	KI_val	Biobanked samples
4306	typeI_grn	KI_val	Biobanked samples
7661	typeI_grn	KI_val	Biobanked samples
6705	typeI_grn	KI_val	Biobanked samples
6952	typeI_grn	KI_val	Biobanked samples
8744.5	typeI_grn	KI_val	Biobanked samples
9563	typeI_grn	KI_val	Biobanked samples
9351	typeI_grn	KI_val	Biobanked samples
9300	typeI_grn	KI_val	Biobanked samples
3503	typeI_grn	KI_val	Biobanked samples
3129	typeI_grn	KI_val	Biobanked samples
4785	typeI_grn	KI_val	Biobanked samples
5076	typeI_grn	KI_val	Biobanked samples
6773	typeI_grn	KI_val	Biobanked samples
6155.5	typeI_grn	KI_val	Biobanked samples
7025	typeI_grn	KI_val	Biobanked samples
7480	typeI_grn	KI_val	Biobanked samples
7702	typeI_grn	KI_val	Biobanked samples
7047	typeI_grn	KI_val	Biobanked samples
9883	typeI_grn	KI_val	Biobanked samples
10531.5	typeI_grn	KI_val	Biobanked samples
10680.5	typeI_grn	KI_val	Biobanked samples
10627	typeI_grn	KI_val	Biobanked samples
10390	typeI_grn	KI_val	Biobanked samples
7574	typeI_grn	KI_val	Biobanked samples
8660.5	typeI_grn	KI_val	Biobanked samples
8846	typeI_grn	KI_val	Biobanked samples
9421	typeI_grn	KI_val	Biobanked samples
9539	typeI_grn	KI_val	Biobanked samples
5456.5	typeI_grn	KI_val	Biobanked samples
6630	typeI_grn	KI_val	Biobanked samples
8175	typeI_grn	KI_val	Biobanked samples
7502	typeI_grn	KI_val	Biobanked samples
8289	typeI_grn	KI_val	Biobanked samples
6405	typeI_grn	KI_val	Biobanked samples
6911	typeI_grn	KI_val	Biobanked samples
7239.5	typeI_grn	KI_val	Biobanked samples
7849	typeI_grn	KI_val	Biobanked samples
8490	typeI_grn	KI_val	Biobanked samples
9020.5	typeI_grn	KI_val	Biobanked samples
9319.5	typeI_grn	KI_val	Biobanked samples
8397	typeI_grn	KI_val	Biobanked samples
9602	typeI_grn	KI_val	Biobanked samples
9988	typeI_grn	KI_val	Biobanked samples
9040	typeI_grn	KI_val	Biobanked samples
9833	typeI_grn	KI_val	Biobanked samples
9730.5	typeI_grn	KI_val	Biobanked samples
9905	typeI_grn	KI_val	Biobanked samples
9835	typeI_grn	KI_val	Biobanked samples
6684	typeI_grn	KI_val	Biobanked samples
7079.5	typeI_grn	KI_val	Biobanked samples
7705	typeI_grn	KI_val	Biobanked samples
7724	typeI_grn	KI_val	Biobanked samples
7431.5	typeI_grn	KI_val	Biobanked samples
6904	typeI_grn	KI_val	Biobanked samples
8247	typeI_grn	KI_val	Biobanked samples
7510	typeI_grn	KI_val	Biobanked samples
8372.5	typeI_grn	KI_val	Biobanked samples
8282	typeI_grn	KI_val	Biobanked samples
10233	typeI_grn	KI_val	Biobanked samples
10258	typeI_grn	KI_val	Biobanked samples
9930	typeI_grn	KI_val	Biobanked samples
11085	typeI_grn	KI_val	Biobanked samples
10414	typeI_grn	KI_val	Biobanked samples
7611.5	typeI_grn	KI_val	Biobanked samples
8452	typeI_grn	KI_val	Biobanked samples
9174.5	typeI_grn	KI_val	Biobanked samples
2242.5	typeI_grn	KI_val	Biobanked samples
10040	typeI_grn	KI_val	Biobanked samples
8902	typeI_grn	KI_val	Biobanked samples
10272.5	typeI_grn	KI_val	Biobanked samples
10300	typeI_grn	KI_val	Biobanked samples
11401	typeI_grn	KI_val	Biobanked samples
10567	typeI_grn	KI_val	Biobanked samples
7163	typeI_grn	KI_val	Biobanked samples
9232	typeI_grn	KI_val	Biobanked samples
9061	typeI_grn	KI_val	Biobanked samples
8487	typeI_grn	KI_val	Biobanked samples
9508	typeI_grn	KI_val	Biobanked samples
6594	typeI_grn	KI_val	Biobanked samples
7984	typeI_grn	KI_val	Biobanked samples
9328	typeI_grn	KI_val	Biobanked samples
8630	typeI_grn	KI_val	Biobanked samples
9565.5	typeI_grn	KI_val	Biobanked samples
6968	typeI_grn	KI_val	Biobanked samples
8701	typeI_grn	KI_val	Biobanked samples
8578	typeI_grn	KI_val	Biobanked samples
8442	typeI_grn	KI_val	Biobanked samples
7347	typeI_grn	KI_val	Biobanked samples
4414	typeI_grn	KI_val	Biobanked samples
5960	typeI_grn	KI_val	Biobanked samples
7333	typeI_grn	KI_val	Biobanked samples
7436	typeI_grn	KI_val	Biobanked samples
7225	typeI_grn	KI_val	Biobanked samples
6356	typeI_grn	KI_val	Biobanked samples
6644	typeI_grn	KI_val	Biobanked samples
6255	typeI_grn	KI_val	Biobanked samples
6663	typeI_grn	KI_val	Biobanked samples
5611	typeI_grn	KI_val	Biobanked samples
4805	typeI_grn	KI_val	Biobanked samples
5985	typeI_grn	KI_val	Biobanked samples
4231	typeI_grn	KI_val	Biobanked samples
6150	typeI_grn	KI_val	Biobanked samples
5898	typeI_grn	KI_val	Biobanked samples
5026	typeI_grn	KI_val	Biobanked samples
5536	typeI_grn	KI_val	Biobanked samples
6223.5	typeI_grn	KI_val	Biobanked samples
8059	typeI_grn	KI_val	Biobanked samples
6812	typeI_grn	KI_val	Biobanked samples
6985	typeI_grn	KI_val	Biobanked samples
6961	typeI_grn	KI_val	Biobanked samples
8402	typeI_grn	KI_val	Biobanked samples
3135	typeI_grn	KI_val	Biobanked samples
7802.5	typeI_grn	KI_val	Biobanked samples
3929	typeI_grn	KI_val	Biobanked samples
4351	typeI_grn	KI_val	Biobanked samples
4923	typeI_grn	KI_val	Biobanked samples
4560.5	typeI_grn	KI_val	Biobanked samples
4494.5	typeI_grn	KI_val	Biobanked samples
9129	typeI_grn	KI_val	Biobanked samples
9924	typeI_grn	KI_val	Biobanked samples
10697	typeI_grn	KI_val	Biobanked samples
10738	typeI_grn	KI_val	Biobanked samples
8992	typeI_grn	KI_val	Biobanked samples
5994	typeI_grn	KI_val	Biobanked samples
6769	typeI_grn	KI_val	Biobanked samples
7253	typeI_grn	KI_val	Biobanked samples
8000	typeI_grn	KI_val	Biobanked samples
8862.5	typeI_grn	KI_val	Biobanked samples
6002	typeI_grn	KI_val	Biobanked samples
6998.5	typeI_grn	KI_val	Biobanked samples
7299	typeI_grn	KI_val	Biobanked samples
7577	typeI_grn	KI_val	Biobanked samples
7588.5	typeI_grn	KI_val	Biobanked samples
5969	typeI_grn	KI_val	Biobanked samples
6191	typeI_grn	KI_val	Biobanked samples
6587	typeI_grn	KI_val	Biobanked samples
6331	typeI_grn	KI_val	Biobanked samples
6688	typeI_grn	KI_val	Biobanked samples
5037	typeI_grn	KI_val	Biobanked samples
5681	typeI_grn	KI_val	Biobanked samples
5800.5	typeI_grn	KI_val	Biobanked samples
6461	typeI_grn	KI_val	Biobanked samples
6547	typeI_grn	KI_val	Biobanked samples
6775	typeI_grn	KI_val	Biobanked samples
7683	typeI_grn	KI_val	Biobanked samples
8269	typeI_grn	KI_val	Biobanked samples
7916	typeI_grn	KI_val	Biobanked samples
8131	typeI_grn	KI_val	Biobanked samples
9763	typeI_grn	3C_dis	Discovery samples
11256	typeI_grn	3C_dis	Discovery samples
12835	typeI_grn	3C_dis	Discovery samples
13481.5	typeI_grn	3C_dis	Discovery samples
12904	typeI_grn	3C_dis	Discovery samples
13491	typeI_grn	3C_dis	Discovery samples
13648.5	typeI_grn	3C_dis	Discovery samples
15075	typeI_grn	3C_dis	Discovery samples
10501	typeI_grn	3C_dis	Discovery samples
13990	typeI_grn	3C_dis	Discovery samples
13837	typeI_grn	3C_dis	Discovery samples
14742	typeI_grn	3C_dis	Discovery samples
11388	typeI_grn	3C_dis	Discovery samples
13146	typeI_grn	3C_dis	Discovery samples
14416	typeI_grn	3C_dis	Discovery samples
12698	typeI_grn	3C_dis	Discovery samples
12525	typeI_grn	3C_dis	Discovery samples
13063	typeI_grn	3C_dis	Discovery samples
13814.5	typeI_grn	3C_dis	Discovery samples
15073.5	typeI_grn	3C_dis	Discovery samples
12684	typeI_grn	3C_dis	Discovery samples
14936	typeI_grn	3C_dis	Discovery samples
16103	typeI_grn	3C_dis	Discovery samples
16043	typeI_grn	3C_dis	Discovery samples
9547	typeI_grn	3C_dis	Discovery samples
11511	typeI_grn	3C_dis	Discovery samples
13497	typeI_grn	3C_dis	Discovery samples
12440	typeI_grn	3C_dis	Discovery samples
11942	typeI_grn	3C_dis	Discovery samples
12488	typeI_grn	3C_dis	Discovery samples
13217	typeI_grn	3C_dis	Discovery samples
13459	typeI_grn	3C_dis	Discovery samples
9560	typeI_grn	3C_dis	Discovery samples
12422	typeI_grn	3C_dis	Discovery samples
12831	typeI_grn	3C_dis	Discovery samples
13261	typeI_grn	3C_dis	Discovery samples
11271.5	typeI_grn	3C_dis	Discovery samples
8838	typeI_grn	3C_dis	Discovery samples
14399.5	typeI_grn	3C_dis	Discovery samples
13719	typeI_grn	3C_dis	Discovery samples
11978	typeI_grn	3C_dis	Discovery samples
14372	typeI_grn	3C_dis	Discovery samples
15252	typeI_grn	3C_dis	Discovery samples
14343.5	typeI_grn	3C_dis	Discovery samples
13040	typeI_grn	3C_dis	Discovery samples
13990	typeI_grn	3C_dis	Discovery samples
15814	typeI_grn	3C_dis	Discovery samples
15862.5	typeI_grn	3C_dis	Discovery samples
10816	typeI_grn	3C_dis	Discovery samples
11920	typeI_grn	3C_dis	Discovery samples
13420.5	typeI_grn	3C_dis	Discovery samples
15316	typeI_grn	3C_dis	Discovery samples
11860	typeI_grn	3C_dis	Discovery samples
9396.5	typeI_grn	3C_dis	Discovery samples
13866	typeI_grn	3C_dis	Discovery samples
13270	typeI_grn	3C_dis	Discovery samples
9744	typeI_grn	3C_dis	Discovery samples
11904.5	typeI_grn	3C_dis	Discovery samples
13436	typeI_grn	3C_dis	Discovery samples
14156	typeI_grn	3C_dis	Discovery samples
9203	typeI_grn	3C_dis	Discovery samples
11544	typeI_grn	3C_dis	Discovery samples
12895.5	typeI_grn	3C_dis	Discovery samples
13170	typeI_grn	3C_dis	Discovery samples
8692	typeI_grn	3C_dis	Discovery samples
9077	typeI_grn	3C_dis	Discovery samples
9737.5	typeI_grn	3C_dis	Discovery samples
12953	typeI_grn	3C_dis	Discovery samples
11000	typeI_grn	3C_dis	Discovery samples
11716	typeI_grn	3C_dis	Discovery samples
13220	typeI_grn	3C_dis	Discovery samples
15369	typeI_grn	3C_dis	Discovery samples
12513	typeI_grn	3C_dis	Discovery samples
12951	typeI_grn	3C_dis	Discovery samples
14766.5	typeI_grn	3C_dis	Discovery samples
14686	typeI_grn	3C_dis	Discovery samples
10651	typeI_grn	3C_dis	Discovery samples
12105.5	typeI_grn	3C_dis	Discovery samples
12995.5	typeI_grn	3C_dis	Discovery samples
15540.5	typeI_grn	3C_dis	Discovery samples
11464	typeI_grn	3C_dis	Discovery samples
11635	typeI_grn	3C_dis	Discovery samples
12974	typeI_grn	3C_dis	Discovery samples
15382	typeI_grn	3C_dis	Discovery samples
10387	typeI_grn	3C_dis	Discovery samples
12103.5	typeI_grn	3C_dis	Discovery samples
3312	typeI_grn	3C_dis	Discovery samples
14769	typeI_grn	3C_dis	Discovery samples
11311	typeI_grn	3C_dis	Discovery samples
12264	typeI_grn	3C_dis	Discovery samples
13560	typeI_grn	3C_dis	Discovery samples
14074	typeI_grn	3C_dis	Discovery samples
10574	typeI_grn	3C_dis	Discovery samples
12759.5	typeI_grn	3C_dis	Discovery samples
13238	typeI_grn	3C_dis	Discovery samples
15362.5	typeI_grn	3C_dis	Discovery samples
10025	typeI_grn	3C_dis	Discovery samples
7092	typeI_grn	3C_dis	Discovery samples
10265	typeI_grn	3C_dis	Discovery samples
11288	typeI_grn	3C_dis	Discovery samples
12077.5	typeI_grn	3C_dis	Discovery samples
11361	typeI_grn	3C_dis	Discovery samples
10938	typeI_grn	3C_dis	Discovery samples
12085.5	typeI_grn	3C_dis	Discovery samples
12988	typeI_grn	3C_dis	Discovery samples
10700	typeI_grn	3C_dis	Discovery samples
11652	typeI_grn	3C_dis	Discovery samples
13397	typeI_grn	3C_dis	Discovery samples
11864	typeI_grn	3C_dis	Discovery samples
10832	typeI_grn	3C_dis	Discovery samples
11790	typeI_grn	3C_dis	Discovery samples
13371.5	typeI_grn	3C_dis	Discovery samples
12741	typeI_grn	3C_dis	Discovery samples
9253	typeI_grn	3C_dis	Discovery samples
10712	typeI_grn	3C_dis	Discovery samples
12070	typeI_grn	3C_dis	Discovery samples
12897	typeI_grn	3C_dis	Discovery samples
9779.5	typeI_grn	3C_dis	Discovery samples
11147	typeI_grn	3C_dis	Discovery samples
10901	typeI_grn	3C_dis	Discovery samples
14128	typeI_grn	3C_dis	Discovery samples
11409	typeI_grn	3C_dis	Discovery samples
11565	typeI_grn	3C_dis	Discovery samples
12181.5	typeI_grn	3C_dis	Discovery samples
12210	typeI_grn	3C_dis	Discovery samples
9403	typeI_grn	3C_dis	Discovery samples
9613	typeI_grn	3C_dis	Discovery samples
13086	typeI_grn	3C_dis	Discovery samples
13616	typeI_grn	3C_dis	Discovery samples
8900	typeI_grn	3C_dis	Discovery samples
11989	typeI_grn	3C_dis	Discovery samples
11803	typeI_grn	3C_dis	Discovery samples
12696	typeI_grn	3C_dis	Discovery samples
10498	typeI_grn	3C_dis	Discovery samples
10382	typeI_grn	3C_dis	Discovery samples
11420	typeI_grn	3C_dis	Discovery samples
12002.5	typeI_grn	3C_dis	Discovery samples
11162	typeI_grn	3C_dis	Discovery samples
11497	typeI_grn	3C_dis	Discovery samples
12102.5	typeI_grn	3C_dis	Discovery samples
12244	typeI_grn	3C_dis	Discovery samples
7913	typeI_grn	3C_dis	Discovery samples
8967	typeI_grn	3C_dis	Discovery samples
10895	typeI_grn	3C_dis	Discovery samples
7454	typeI_grn	3C_dis	Discovery samples
11660	typeI_grn	3C_dis	Discovery samples
11549	typeI_grn	3C_dis	Discovery samples
13561	typeI_grn	3C_dis	Discovery samples
12449	typeI_grn	3C_dis	Discovery samples
9770	typeI_grn	3C_dis	Discovery samples
11350	typeI_grn	3C_dis	Discovery samples
12432	typeI_grn	3C_dis	Discovery samples
12508	typeI_grn	3C_dis	Discovery samples
11006	typeI_grn	3C_dis	Discovery samples
10989	typeI_grn	3C_dis	Discovery samples
11635	typeI_grn	3C_dis	Discovery samples
11959	typeI_grn	3C_dis	Discovery samples
10290	typeI_grn	3C_dis	Discovery samples
10426	typeI_grn	3C_dis	Discovery samples
11169	typeI_grn	3C_dis	Discovery samples
11997	typeI_grn	3C_dis	Discovery samples
8467	typeI_grn	3C_dis	Discovery samples
10811	typeI_grn	3C_dis	Discovery samples
11844	typeI_grn	3C_dis	Discovery samples
12601	typeI_grn	3C_dis	Discovery samples
12313	typeI_grn	3C_dis	Discovery samples
12745	typeI_grn	3C_dis	Discovery samples
13301	typeI_grn	3C_dis	Discovery samples
13796	typeI_grn	3C_dis	Discovery samples
8811	typeI_grn	3C_dis	Discovery samples
10039	typeI_grn	3C_dis	Discovery samples
10226	typeI_grn	3C_dis	Discovery samples
12420	typeI_grn	3C_dis	Discovery samples
9993	typeI_grn	3C_dis	Discovery samples
11402	typeI_grn	3C_dis	Discovery samples
11828	typeI_grn	3C_dis	Discovery samples
13256	typeI_grn	3C_dis	Discovery samples
8012	typeI_grn	3C_dis	Discovery samples
8814	typeI_grn	3C_dis	Discovery samples
11163	typeI_grn	3C_dis	Discovery samples
12795	typeI_grn	3C_dis	Discovery samples
8395	typeI_grn	3C_dis	Discovery samples
10268	typeI_grn	3C_dis	Discovery samples
11353	typeI_grn	3C_dis	Discovery samples
12403	typeI_grn	3C_dis	Discovery samples
11501	typeI_grn	3C_dis	Discovery samples
12600	typeI_grn	3C_dis	Discovery samples
12709	typeI_grn	3C_dis	Discovery samples
12581	typeI_grn	3C_dis	Discovery samples
10769	typeI_grn	3C_dis	Discovery samples
11571	typeI_grn	3C_dis	Discovery samples
12149	typeI_grn	3C_dis	Discovery samples
11468	typeI_grn	3C_dis	Discovery samples
7921.5	typeI_grn	3C_dis	Discovery samples
8311	typeI_grn	3C_dis	Discovery samples
10939	typeI_grn	3C_dis	Discovery samples
13734	typeI_grn	3C_dis	Discovery samples
12049	typeI_grn	3C_dis	Discovery samples
12279	typeI_grn	3C_dis	Discovery samples
12896	typeI_grn	3C_dis	Discovery samples
15156.5	typeI_grn	3C_dis	Discovery samples
10789.5	typeI_grn	3C_dis	Discovery samples
10879	typeI_grn	3C_dis	Discovery samples
14623.5	typeI_grn	3C_dis	Discovery samples
16145	typeI_grn	3C_dis	Discovery samples
9487	typeI_grn	3C_dis	Discovery samples
11375	typeI_grn	3C_dis	Discovery samples
13626	typeI_grn	3C_dis	Discovery samples
12395	typeI_grn	3C_dis	Discovery samples
8147	typeI_grn	3C_dis	Discovery samples
9732	typeI_grn	3C_dis	Discovery samples
11004	typeI_grn	3C_dis	Discovery samples
12834.5	typeI_grn	3C_dis	Discovery samples
9950	typeI_grn	3C_dis	Discovery samples
11269	typeI_grn	3C_dis	Discovery samples
12684	typeI_grn	3C_dis	Discovery samples
14537	typeI_grn	3C_dis	Discovery samples
11221	typeI_grn	3C_dis	Discovery samples
12122.5	typeI_grn	3C_dis	Discovery samples
12708	typeI_grn	3C_dis	Discovery samples
13436	typeI_grn	3C_dis	Discovery samples
6971	typeI_grn	3C_dis	Discovery samples
8185	typeI_grn	3C_dis	Discovery samples
10449.5	typeI_grn	3C_dis	Discovery samples
0	typeI_grn	3C_dis	Discovery samples
5964	typeI_grn	3C_dis	Discovery samples
8181	typeI_grn	3C_dis	Discovery samples
11631	typeI_grn	3C_dis	Discovery samples
12385.5	typeI_grn	3C_dis	Discovery samples
